Date,Open,High,Low,Close,Volume,Adj Close
1997-02-04,84.75,85.12,84.50,85.12,1182200,28.32
1997-02-03,85.12,85.12,83.62,84.62,1364800,28.15
1997-01-31,86.00,86.25,85.12,85.25,1989000,28.36
1997-01-30,84.75,85.75,84.00,85.62,1436200,28.48
1997-01-29,83.37,84.25,82.62,84.25,1791400,28.03
1997-01-28,84.50,85.12,83.12,83.37,4034400,27.74
1997-01-27,81.00,82.12,80.62,82.00,1891200,27.28
1997-01-24,81.87,81.87,80.00,81.00,2573800,26.95
1997-01-23,84.00,84.00,81.62,81.62,1729600,27.15
1997-01-22,84.50,84.50,82.62,84.00,1954000,27.94
1997-01-21,84.25,85.75,84.25,84.87,1843600,28.23
1997-01-20,85.87,86.00,84.75,84.75,1784000,28.19
1997-01-17,85.62,86.37,85.00,85.62,2229400,28.48
1997-01-16,84.75,85.62,84.12,85.62,2260800,28.48
1997-01-15,84.75,85.50,84.25,84.50,1900400,28.11
1997-01-14,83.50,85.87,83.25,85.25,2608200,28.36
1997-01-13,83.87,84.12,82.75,83.37,1749800,27.74
1997-01-10,82.50,84.25,82.50,83.75,1874600,27.86
1997-01-09,83.87,84.00,83.12,83.62,1937400,27.82
1997-01-08,83.87,84.12,82.75,83.75,2242600,27.86
1997-01-07,84.50,84.50,82.75,83.87,2611600,27.90
1997-01-06,84.87,85.12,83.37,84.87,2311000,28.23
1997-01-03,86.00,86.25,83.87,84.75,2941200,28.19
1997-01-02,83.12,86.25,81.75,86.25,3221800,28.69
1996-12-31,85.00,85.00,82.12,83.00,2418000,27.61
1996-12-30,85.50,85.62,84.62,84.87,838000,28.23
1996-12-27,85.75,85.87,84.75,85.37,604600,28.40
1996-12-26,84.75,85.50,84.62,85.50,644400,28.44
1996-12-24,84.62,84.75,84.37,84.75,489400,28.19
1996-12-23,84.62,84.75,83.75,84.50,804400,28.11
1996-12-20,84.75,85.12,83.00,84.75,3403200,28.19
1996-12-19,82.00,82.25,81.00,82.25,1204600,27.36
1996-12-18,80.25,81.75,80.12,81.12,1109800,26.99
1996-12-17,80.50,80.75,79.62,80.25,1282800,26.70
1996-12-16,82.25,82.37,80.62,81.00,1508400,26.95
1996-12-13,80.37,81.75,79.00,81.50,3068000,27.11
1996-12-12,83.37,83.50,80.25,80.25,2148200,26.70
1996-12-11,84.00,84.37,82.37,83.12,2086600,27.65
1996-12-10,83.62,84.87,83.62,84.37,1258800,28.07
1996-12-09,82.12,83.37,81.75,83.37,1135800,27.74
1996-12-06,81.50,82.00,81.12,81.62,1974000,27.15
1996-12-05,83.00,83.25,81.62,82.50,1535600,27.45
1996-12-04,83.50,83.75,81.37,82.75,1699600,27.53
1996-12-03,83.25,84.12,82.87,83.12,1958600,27.65
1996-12-02,82.75,83.12,81.87,83.12,1778000,27.65
1996-11-29,83.87,84.12,83.62,83.75,493000,27.86
1996-11-27,83.50,83.87,83.00,83.37,1216200,27.74
1996-11-26,84.50,84.62,83.00,83.75,2909400,27.86
1996-11-25,84.75,84.87,84.25,84.87,1744800,28.23
1996-11-22,84.00,85.00,83.75,84.75,1995000,28.19
1996-11-21,83.00,83.37,82.62,83.37,1599400,27.74
1996-11-20,82.00,82.87,81.50,82.87,1354400,27.57
1996-11-19,82.37,82.50,81.87,82.37,1522000,27.24
1996-11-18,81.50,82.37,81.12,82.37,1514400,27.24
1996-11-15,82.00,82.12,81.12,81.25,1864400,26.87
1996-11-14,80.37,81.75,80.12,81.75,1306800,27.03
1996-11-13,81.25,81.25,80.37,80.62,1244400,26.66
1996-11-12,81.37,81.75,80.62,81.37,1309200,26.91
1996-11-11,80.25,81.25,80.25,81.25,1444000,26.87
1996-11-08,79.87,80.12,79.00,80.00,1735200,26.46
1996-11-07,79.62,80.25,79.25,79.87,1725400,26.41
1996-11-06,77.00,79.75,76.62,79.75,2153000,26.37
1996-11-05,76.00,77.00,75.75,77.00,2385600,25.46
1996-11-04,76.25,76.87,75.50,75.50,3338000,24.97
1996-11-01,76.50,76.75,75.25,76.00,2256800,25.13
1996-10-31,75.75,77.00,75.50,76.37,1697400,25.26
1996-10-30,76.50,76.50,75.25,75.37,2190400,24.92
1996-10-29,75.75,76.87,75.25,76.50,2571600,25.30
1996-10-28,74.37,75.62,74.00,75.25,3159000,24.89
1996-10-25,71.87,74.50,71.87,74.37,3015000,24.59
1996-10-24,71.62,71.62,70.75,71.25,758200,23.56
1996-10-23,71.00,71.75,70.25,71.75,1054200,23.73
1996-10-22,71.37,71.75,70.25,71.50,1019200,23.64
1996-10-21,72.50,72.50,70.75,71.62,1337400,23.68
1996-10-18,72.12,72.50,71.87,72.50,1199400,23.98
1996-10-17,72.37,72.50,71.50,72.12,1108800,23.85
1996-10-16,71.00,72.25,70.25,72.12,1529400,23.85
1996-10-15,71.62,71.75,70.12,71.00,1531400,23.48
1996-10-14,71.87,71.87,71.00,71.37,1082200,23.60
1996-10-11,71.00,72.00,70.87,72.00,1003800,23.81
1996-10-10,69.75,70.75,69.75,70.75,689400,23.40
1996-10-09,70.37,70.50,69.75,70.12,1539800,23.19
1996-10-08,69.75,70.37,69.50,70.12,1449600,23.19
1996-10-07,70.50,70.87,69.75,69.87,1188600,23.11
1996-10-04,70.25,71.37,70.12,70.37,1940600,23.27
1996-10-03,70.25,70.87,70.00,70.12,1023800,23.19
1996-10-02,69.87,70.25,69.12,70.12,1574000,23.19
1996-10-01,69.62,69.62,68.62,69.37,1110000,22.94
1996-09-30,69.87,70.37,69.62,69.75,1178200,23.07
1996-09-27,69.75,69.75,69.12,69.75,723600,23.07
1996-09-26,69.75,70.12,69.00,69.75,840600,23.07
1996-09-25,70.00,70.00,69.12,69.62,1558400,23.02
1996-09-24,70.00,70.37,69.50,69.75,1997000,23.07
1996-09-23,69.75,70.00,69.00,70.00,1363600,23.15
1996-09-20,70.00,70.25,69.62,70.00,2391600,23.15
1996-09-19,70.37,70.62,69.75,70.50,1550200,23.31
1996-09-18,71.25,71.25,70.37,70.75,1132200,23.40
1996-09-17,69.75,71.75,69.37,71.50,2507400,23.64
1996-09-16,70.00,70.00,69.50,69.87,1650800,23.11
1996-09-13,69.50,69.87,69.37,69.87,1670800,23.11
1996-09-12,68.12,69.00,68.00,69.00,1486400,22.82
1996-09-11,68.00,68.62,67.87,68.12,1181400,22.53
1996-09-10,68.50,68.50,67.62,68.00,2271600,22.49
1996-09-09,68.37,68.87,68.12,68.37,1111000,22.61
1996-09-06,67.37,68.00,67.12,68.00,1052600,22.49
1996-09-05,67.50,67.87,67.00,67.50,1241000,22.32
1996-09-04,68.37,68.37,67.62,68.00,1605600,22.49
1996-09-03,68.00,68.62,67.75,68.37,1767600,22.61
1996-08-30,67.87,68.75,67.12,68.75,1897600,22.74
1996-08-29,67.75,68.50,66.62,67.37,1736000,22.28
1996-08-28,67.12,67.50,66.62,67.50,698400,22.32
1996-08-27,66.25,67.50,65.75,67.37,837400,22.28
1996-08-26,66.37,66.37,65.62,66.12,864000,21.87
1996-08-23,66.50,66.87,65.75,66.00,1136400,21.83
1996-08-22,66.75,67.00,66.50,66.87,831600,22.11
1996-08-21,67.87,67.87,66.87,66.87,1224000,22.11
1996-08-20,67.75,68.50,67.62,68.50,966800,22.49
1996-08-19,67.00,67.62,67.00,67.62,1854400,22.20
1996-08-16,67.12,67.25,66.62,67.00,1199400,22.00
1996-08-15,66.37,66.87,66.12,66.75,552200,21.92
1996-08-14,65.87,66.37,65.62,66.37,811000,21.79
1996-08-13,65.75,66.00,65.25,65.75,1758200,21.59
1996-08-12,65.87,66.12,65.62,66.00,1970600,21.67
1996-08-09,66.50,66.50,65.25,65.62,784200,21.55
1996-08-08,66.00,66.25,65.87,66.25,1695200,21.75
1996-08-07,67.12,67.12,65.62,65.87,1907400,21.63
1996-08-06,66.50,67.37,66.12,67.00,1033800,22.00
1996-08-05,67.00,67.00,65.75,66.37,995400,21.79
1996-08-02,66.37,67.37,65.62,67.25,836200,22.08
1996-08-01,64.94,65.87,64.87,65.87,1068000,21.63
1996-07-31,64.87,65.37,64.75,65.00,1301000,21.34
1996-07-30,64.50,65.00,63.88,65.00,1281200,21.34
1996-07-29,63.75,64.50,63.38,63.88,1154400,20.97
1996-07-26,63.88,64.25,63.00,63.38,778800,20.81
1996-07-25,63.38,64.12,62.38,63.50,1114800,20.85
1996-07-24,63.50,64.00,62.63,63.38,2046200,20.81
1996-07-23,65.25,65.37,64.62,64.75,957200,21.26
1996-07-22,65.12,65.62,64.62,65.12,1802400,21.38
1996-07-19,65.50,65.75,64.75,65.37,1892400,21.46
1996-07-18,64.25,65.25,63.75,65.12,1671800,21.38
1996-07-17,63.75,63.88,62.75,63.00,1446200,20.68
1996-07-16,61.50,64.12,61.25,63.75,3454200,20.93
1996-07-15,66.75,66.75,63.38,64.00,1403400,20.23
1996-07-12,67.25,67.62,66.37,67.00,1062600,21.17
1996-07-11,69.00,69.00,65.75,67.50,1707200,21.33
1996-07-10,67.62,69.00,66.62,69.00,1164800,21.81
1996-07-09,67.75,67.87,67.37,67.62,722400,21.37
1996-07-08,68.50,68.62,66.62,67.37,1465200,21.29
1996-07-05,68.62,68.75,67.37,67.75,709000,21.41
1996-07-03,68.87,69.12,67.75,69.00,966000,21.81
1996-07-02,70.12,70.12,68.12,68.75,1525400,21.73
1996-07-01,69.37,71.37,68.50,71.37,1202800,22.55
1996-06-28,68.87,69.25,68.50,69.00,1042200,21.81
1996-06-27,69.75,69.75,68.62,68.62,753400,21.69
1996-06-26,70.00,70.00,69.12,69.75,891400,22.04
1996-06-25,69.62,70.00,68.25,69.75,1220200,22.04
1996-06-24,69.37,70.37,69.00,69.50,1776400,21.96
1996-06-21,69.00,69.12,67.87,69.00,2586400,21.81
1996-06-20,69.00,69.25,68.50,69.00,1574200,21.81
1996-06-19,67.62,69.00,67.37,68.62,1069000,21.69
1996-06-18,67.87,68.62,67.37,67.37,991200,21.29
1996-06-17,68.62,68.87,67.87,68.37,662400,21.61
1996-06-14,68.37,68.37,67.62,68.37,950400,21.61
1996-06-13,69.50,69.50,68.25,68.50,801600,21.65
1996-06-12,68.37,69.37,68.37,69.37,1179800,21.92
1996-06-11,69.25,69.37,68.12,68.25,1023600,21.57
1996-06-10,70.00,70.00,69.00,69.37,886200,21.92
1996-06-07,68.12,70.00,68.12,70.00,1045600,22.12
1996-06-06,69.75,69.75,68.75,69.00,1245600,21.81
1996-06-05,68.75,69.50,68.62,69.50,1148200,21.96
1996-06-04,68.62,69.00,68.50,68.50,1037000,21.65
1996-06-03,68.12,68.37,67.37,68.37,1134000,21.61
1996-05-31,68.75,68.87,67.87,68.25,1303400,21.57
1996-05-30,68.87,69.25,68.62,68.87,885800,21.76
1996-05-29,69.75,69.87,68.25,69.00,995200,21.81
1996-05-28,70.37,70.37,69.50,70.25,1331400,22.20
1996-05-24,69.87,70.75,69.75,70.37,1203600,22.24
1996-05-23,69.62,70.00,68.62,69.37,1111600,21.92
1996-05-22,69.37,69.75,68.75,69.62,1730200,22.00
1996-05-21,69.75,70.75,69.37,70.00,2542200,21.97
1996-05-20,69.00,69.62,67.62,69.62,1569600,21.85
1996-05-17,68.00,68.87,67.50,68.62,2497800,21.54
1996-05-16,65.62,67.50,65.37,67.37,1679000,21.15
1996-05-15,65.12,66.87,65.00,65.50,1494600,20.56
1996-05-14,65.87,66.00,65.12,65.25,1243400,20.48
1996-05-13,65.37,65.87,64.50,65.62,1895200,20.60
1996-05-10,65.12,65.50,64.75,65.25,1367400,20.48
1996-05-09,64.37,64.50,63.63,64.12,2217400,20.13
1996-05-08,64.25,65.12,63.88,64.50,2192200,20.25
1996-05-07,66.12,66.12,64.62,64.62,1503600,20.28
1996-05-06,64.75,66.12,64.12,65.75,1768000,20.64
1996-05-03,65.00,65.00,64.12,64.37,1665000,20.21
1996-05-02,64.75,65.37,64.37,65.37,2085000,20.52
1996-05-01,65.75,66.25,65.12,65.87,1531600,20.68
1996-04-30,66.00,66.00,65.00,65.75,1386000,20.64
1996-04-29,65.12,66.12,65.00,66.00,1324200,20.72
1996-04-26,65.00,65.25,64.50,65.12,960200,20.44
1996-04-25,64.37,65.25,64.25,65.00,1329400,20.40
1996-04-24,64.87,64.87,64.12,64.75,1231400,20.32
1996-04-23,64.62,64.62,63.88,64.50,1219200,20.25
1996-04-22,64.87,65.00,63.88,64.62,1026400,20.28
1996-04-19,64.62,64.75,64.00,64.37,1498800,20.21
1996-04-18,64.87,65.00,64.12,64.62,1276600,20.28
1996-04-17,64.50,64.62,64.00,64.62,1213400,20.28
1996-04-16,65.00,65.25,64.25,64.50,1278200,20.25
1996-04-15,64.37,65.00,64.12,65.00,936400,20.40
1996-04-12,64.12,64.25,63.75,64.12,888600,20.13
1996-04-11,64.00,64.12,63.63,63.88,1265000,20.05
1996-04-10,64.50,64.75,63.75,64.00,1302400,20.09
1996-04-09,64.75,64.87,63.88,64.12,1559400,20.13
1996-04-08,64.00,64.50,63.50,64.50,1690400,20.25
1996-04-04,65.37,65.50,64.62,65.25,1162600,20.48
1996-04-03,65.75,66.12,65.25,65.62,856800,20.60
1996-04-02,66.50,66.50,65.50,65.75,963200,20.64
1996-04-01,65.50,66.50,64.25,66.50,2087800,20.87
1996-03-29,66.75,66.75,64.50,64.62,1489600,20.28
1996-03-28,64.87,66.50,64.75,66.37,2009400,20.83
1996-03-27,65.00,65.12,64.75,65.00,1271200,20.40
1996-03-26,64.87,65.12,64.25,65.12,1572600,20.44
1996-03-25,65.00,65.37,64.37,64.87,1334000,20.36
1996-03-22,64.62,64.75,64.12,64.50,824200,20.25
1996-03-21,64.87,65.00,64.12,64.50,1157400,20.25
1996-03-20,65.12,65.12,64.50,65.00,1157000,20.40
1996-03-19,64.62,65.37,64.12,65.12,1788600,20.44
1996-03-18,63.88,64.75,63.75,64.62,1898000,20.28
1996-03-15,63.38,63.75,63.25,63.50,2981600,19.93
1996-03-14,65.00,65.00,63.25,63.25,1384400,19.85
1996-03-13,65.50,65.50,64.62,64.87,1373000,20.36
1996-03-12,63.25,65.50,62.63,65.50,1767000,20.56
1996-03-11,62.75,64.12,62.13,63.50,1979600,19.93
1996-03-08,64.50,65.25,63.00,63.00,1488000,19.78
1996-03-07,65.87,66.00,64.62,65.75,1108200,20.64
1996-03-06,65.75,66.25,65.62,65.87,1593800,20.68
1996-03-05,65.00,65.50,64.62,65.50,1424800,20.56
1996-03-04,65.00,65.25,64.50,65.00,1355600,20.40
1996-03-01,65.62,65.62,64.00,65.00,1145600,20.40
1996-02-29,65.00,65.50,64.50,65.12,1568800,20.44
1996-02-28,65.12,65.50,64.75,65.00,1907800,20.40
1996-02-27,64.37,65.00,64.00,64.75,1640600,20.32
1996-02-26,65.50,65.50,64.12,64.25,1241400,20.17
1996-02-23,66.75,66.87,64.50,65.75,2186400,20.64
1996-02-22,65.50,66.75,64.87,66.50,1902800,20.87
1996-02-21,66.00,66.00,64.75,65.00,1627000,20.40
1996-02-20,65.75,66.50,64.75,66.50,1801400,20.73
1996-02-16,67.12,67.12,66.37,66.50,2111200,20.73
1996-02-15,68.75,68.75,66.87,67.50,1247200,21.04
1996-02-14,68.62,69.00,67.50,68.50,1479600,21.35
1996-02-13,68.50,68.87,67.50,68.50,1770200,21.35
1996-02-12,69.00,69.87,69.00,69.25,1991600,21.58
1996-02-09,68.25,69.12,67.75,68.37,1705600,21.31
1996-02-08,67.12,68.50,66.87,68.25,1637200,21.27
1996-02-07,67.00,67.37,66.50,67.12,1432400,20.92
1996-02-06,66.50,66.87,66.00,66.75,1053600,20.80
1996-02-05,66.25,67.00,64.87,66.62,1390400,20.76
1996-02-02,66.25,67.12,64.50,65.62,2140400,20.45
1996-02-01,64.50,65.25,63.38,65.25,1668400,20.34
1996-01-31,63.75,64.50,63.25,64.50,1566000,20.10
1996-01-30,65.25,65.25,63.63,64.37,1143400,20.06
1996-01-29,65.50,65.50,64.75,65.12,931200,20.30
1996-01-26,64.00,65.25,63.63,65.25,1569200,20.34
1996-01-25,62.88,63.63,62.63,63.63,1787800,19.83
1996-01-24,62.75,64.25,62.50,63.25,1308600,19.71
1996-01-23,62.88,62.88,62.00,62.50,1181600,19.48
1996-01-22,62.63,63.00,62.38,63.00,1234800,19.64
1996-01-19,62.63,62.75,62.38,62.63,1993200,19.52
1996-01-18,63.63,63.75,62.13,62.63,3963200,19.52
1996-01-17,63.25,64.62,63.25,63.75,4544400,19.87
1996-01-16,66.50,67.25,65.87,67.25,1529600,20.96
1996-01-15,65.37,65.87,64.75,65.00,1304800,20.26
1996-01-12,65.62,65.62,64.50,65.00,1125600,20.26
1996-01-11,65.87,66.12,65.37,65.75,1280000,20.49
1996-01-10,64.87,66.37,64.75,65.50,1521200,20.42
1996-01-09,67.00,67.00,65.00,66.03,1638200,20.58
1996-01-08,67.62,67.87,66.75,67.00,326400,20.88
1996-01-05,67.50,67.62,66.37,67.50,1058600,21.04
1996-01-04,67.62,68.50,66.62,67.37,2042000,21.00
1996-01-03,68.25,68.62,67.00,67.62,1377400,21.08
1996-01-02,66.25,67.87,66.12,67.75,2021400,21.12
1995-12-29,65.00,66.37,64.75,66.37,1267200,20.69
1995-12-28,64.62,64.62,64.00,64.50,886600,20.10
1995-12-27,64.37,65.00,64.25,64.62,1267000,20.14
1995-12-26,64.37,64.37,63.25,63.88,761400,19.91
1995-12-22,65.62,65.75,63.63,64.00,1495800,19.95
1995-12-21,65.87,66.37,65.12,65.50,1816000,20.42
1995-12-20,67.25,67.25,65.87,66.00,1319000,20.57
1995-12-19,67.50,68.25,66.25,67.00,3002200,20.88
1995-12-18,66.00,67.87,65.50,67.87,2734600,21.15
1995-12-15,68.12,68.25,66.37,66.62,4002200,20.76
1995-12-14,69.37,69.87,68.12,68.75,1081800,21.43
1995-12-13,69.12,69.75,68.50,69.75,903000,21.74
1995-12-12,68.87,69.00,68.12,69.00,1709400,21.51
1995-12-11,67.00,68.75,67.00,68.37,1830800,21.31
1995-12-08,67.25,67.50,66.37,66.87,1354400,20.84
1995-12-07,66.87,67.25,66.25,66.87,1638400,20.84
1995-12-06,67.00,67.62,66.12,66.87,1673800,20.84
1995-12-05,65.62,66.62,65.12,66.00,1499600,20.57
1995-12-04,65.00,65.37,64.62,65.12,1515600,20.30
1995-12-01,65.50,66.00,64.37,65.25,1462800,20.34
1995-11-30,65.87,66.25,65.25,65.37,1441400,20.37
1995-11-29,64.50,65.87,64.37,65.87,2146600,20.53
1995-11-28,64.00,64.50,63.50,64.37,1887000,20.06
1995-11-27,64.50,64.87,64.12,64.37,1645200,20.06
1995-11-24,64.25,64.37,64.12,64.25,535800,20.03
1995-11-22,64.62,64.87,63.75,64.25,1831000,20.03
1995-11-21,64.25,65.25,63.88,64.50,2234600,20.10
1995-11-20,64.50,65.25,64.37,64.75,1723600,20.03
1995-11-17,64.00,64.50,63.00,64.25,2657400,19.88
1995-11-16,61.25,64.00,61.25,63.75,2505000,19.73
1995-11-15,61.88,61.88,61.00,61.25,3620200,18.95
1995-11-14,62.00,63.50,61.25,61.63,10706200,19.07
1995-11-13,59.50,59.63,58.50,59.00,1073800,18.26
1995-11-10,59.00,60.13,59.00,59.75,813200,18.49
1995-11-09,59.00,60.13,58.50,60.00,1421600,18.57
1995-11-08,59.00,59.38,58.50,59.13,1187000,18.30
1995-11-07,59.38,59.38,58.00,58.13,984200,17.99
1995-11-06,59.38,59.50,58.38,59.13,1605600,18.30
1995-11-03,57.75,59.88,57.50,59.50,2583800,18.41
1995-11-02,57.00,57.50,56.63,57.25,1113800,17.71
1995-11-01,57.00,57.38,56.25,56.88,1387000,17.60
1995-10-31,56.63,57.13,56.63,56.88,1449600,17.60
1995-10-30,55.75,56.38,55.63,56.38,860800,17.44
1995-10-27,55.88,56.00,55.13,55.50,974800,17.17
1995-10-26,56.38,56.38,55.13,56.13,1284800,17.37
1995-10-25,56.63,57.38,55.38,56.25,1400800,17.40
1995-10-24,56.38,56.50,55.75,56.50,762000,17.48
1995-10-23,56.25,56.50,55.88,56.25,1349600,17.40
1995-10-20,55.88,57.00,55.75,56.50,2000200,17.48
1995-10-19,55.75,56.00,55.63,55.88,1493800,17.29
1995-10-18,56.13,56.50,55.75,55.88,1138800,17.29
1995-10-17,56.63,56.63,56.25,56.25,1022200,17.40
1995-10-16,56.88,57.00,56.38,56.75,1043200,17.56
1995-10-13,57.50,57.75,56.63,56.75,826200,17.56
1995-10-12,56.38,57.25,56.13,57.25,931000,17.71
1995-10-11,56.25,56.50,55.88,56.00,851400,17.33
1995-10-10,56.13,56.38,55.75,56.38,1623800,17.44
1995-10-09,57.25,57.25,56.25,56.88,1030400,17.60
1995-10-06,57.50,57.50,56.75,56.88,772600,17.60
1995-10-05,57.25,58.00,57.13,57.50,2531200,17.79
1995-10-04,57.00,57.13,56.75,56.88,1539400,17.60
1995-10-03,57.00,57.63,56.75,57.13,2039200,17.68
1995-10-02,56.50,57.25,56.38,57.00,2749600,17.64
1995-09-29,56.38,56.88,55.63,56.38,5001400,17.44
1995-09-28,54.63,55.75,54.50,55.63,4455400,17.21
1995-09-27,54.50,54.75,54.38,54.63,1437000,16.90
1995-09-26,55.25,55.25,54.50,54.75,1559000,16.94
1995-09-25,55.00,55.25,54.38,54.63,856600,16.90
1995-09-22,54.25,55.38,54.13,55.25,1765400,17.10
1995-09-21,56.38,56.75,54.25,54.88,3139400,16.98
1995-09-20,56.38,56.38,55.88,56.38,1728000,17.44
1995-09-19,56.25,56.50,56.00,56.38,2133600,17.44
1995-09-18,56.50,56.63,56.00,56.25,1572400,17.40
1995-09-15,56.75,57.00,56.00,56.63,3059800,17.52
1995-09-14,56.13,56.25,55.25,56.25,1917000,17.40
1995-09-13,55.00,56.00,54.75,56.00,1920200,17.33
1995-09-12,54.88,55.00,54.63,54.88,4072000,16.98
1995-09-11,55.50,55.63,54.63,54.75,1555800,16.94
1995-09-08,54.25,55.50,54.00,55.50,1354000,17.17
1995-09-07,54.50,54.50,53.88,53.88,3756200,16.67
1995-09-06,54.50,55.25,54.38,54.75,2474000,16.94
1995-09-05,54.50,54.63,54.00,54.50,1282800,16.86
1995-09-01,54.63,54.63,54.13,54.38,1148800,16.83
1995-08-31,54.50,54.63,54.25,54.63,786200,16.90
1995-08-30,54.75,54.75,54.25,54.38,1215600,16.83
1995-08-29,54.50,54.63,53.88,54.50,1143000,16.86
1995-08-28,54.75,55.00,54.25,54.38,1023600,16.83
1995-08-25,54.25,54.88,54.13,54.63,1128800,16.90
1995-08-24,54.63,54.88,54.13,54.13,1469000,16.75
1995-08-23,54.75,55.38,54.63,54.75,1364000,16.94
1995-08-22,55.38,55.38,55.00,55.38,1241600,16.99
1995-08-21,55.63,56.25,55.25,55.50,2365800,17.03
1995-08-18,56.00,56.38,55.00,55.50,2183800,17.03
1995-08-17,55.38,55.88,55.25,55.75,1834600,17.10
1995-08-16,55.25,55.75,55.25,55.63,1783800,17.07
1995-08-15,55.50,55.63,54.88,55.38,1356000,16.99
1995-08-14,55.25,55.75,55.13,55.63,1142200,17.07
1995-08-11,55.13,55.50,54.50,55.50,1605600,17.03
1995-08-10,55.00,55.25,54.50,55.13,2296600,16.91
1995-08-09,55.50,55.63,55.13,55.13,1589600,16.91
1995-08-08,55.88,56.13,55.25,55.63,2627800,17.07
1995-08-07,55.63,56.38,55.63,56.13,1223800,17.22
1995-08-04,56.88,56.88,55.75,55.75,3181600,17.10
1995-08-03,56.63,57.13,56.50,56.88,2052000,17.45
1995-08-02,57.25,57.75,56.38,57.13,2432000,17.53
1995-08-01,56.63,57.13,55.38,57.00,2060000,17.49
1995-07-31,56.63,57.13,56.50,56.63,1751800,17.37
1995-07-28,56.50,57.38,56.38,56.75,2496800,17.41
1995-07-27,56.50,56.88,55.88,56.75,6119400,17.41
1995-07-26,57.00,57.00,54.88,56.00,8323000,17.18
1995-07-25,58.75,59.88,58.63,59.50,864800,18.25
1995-07-24,58.88,59.38,58.63,58.75,894400,18.02
1995-07-21,58.88,58.88,58.00,58.88,2039400,18.06
1995-07-20,58.38,59.00,58.38,59.00,1029200,18.10
1995-07-19,58.25,58.63,57.50,58.50,1754400,17.95
1995-07-18,59.75,59.88,58.63,58.88,894200,18.06
1995-07-17,59.25,59.88,59.00,59.75,838000,18.33
1995-07-14,58.88,59.38,58.63,59.00,729600,18.10
1995-07-13,59.63,60.00,58.63,59.13,978600,18.14
1995-07-12,59.13,60.13,59.00,59.50,1751600,18.25
1995-07-11,58.63,59.38,58.00,59.38,1285200,18.22
1995-07-10,59.88,59.88,58.50,58.75,1067000,18.02
1995-07-07,59.25,59.75,58.63,59.75,1253200,18.33
1995-07-06,58.50,59.13,58.13,59.13,1173600,18.14
1995-07-05,57.38,58.63,57.13,58.50,1217600,17.95
1995-07-03,57.38,57.63,57.13,57.63,504200,17.68
1995-06-30,57.38,57.88,57.13,57.38,1471000,17.60
1995-06-29,58.00,58.13,56.50,57.13,2252400,17.53
1995-06-28,58.38,58.50,57.63,58.13,1635800,17.83
1995-06-27,58.75,59.13,58.50,58.63,1162400,17.99
1995-06-26,58.63,59.00,58.50,58.75,862600,18.02
1995-06-23,58.38,58.75,58.25,58.75,1368800,18.02
1995-06-22,59.00,59.38,58.50,59.00,1764600,18.10
1995-06-21,59.38,59.38,58.75,58.88,1157800,18.06
1995-06-20,59.75,59.88,58.25,59.25,1493600,18.18
1995-06-19,59.00,60.75,58.88,60.25,1320800,18.48
1995-06-16,59.50,59.63,58.88,59.00,2595800,18.10
1995-06-15,59.63,59.75,59.13,59.38,804400,18.22
1995-06-14,59.50,59.75,59.25,59.75,878000,18.33
1995-06-13,59.88,60.00,59.50,59.88,1173000,18.37
1995-06-12,58.75,59.50,58.75,59.25,1327600,18.18
1995-06-09,58.75,59.00,58.25,58.63,661600,17.99
1995-06-08,58.50,59.13,58.50,58.88,651000,18.06
1995-06-07,58.38,58.75,58.13,58.75,597800,18.02
1995-06-06,58.63,59.63,58.38,58.63,1120600,17.99
1995-06-05,58.63,59.13,58.50,58.63,800400,17.99
1995-06-02,59.00,59.38,58.13,58.50,874800,17.95
1995-06-01,59.75,60.25,58.25,58.88,1189000,18.06
1995-05-31,58.13,60.00,57.50,60.00,1150800,18.41
1995-05-30,58.38,58.50,57.50,58.00,816000,17.79
1995-05-26,58.25,58.50,57.75,58.00,1070600,17.79
1995-05-25,58.63,58.63,58.00,58.50,740000,17.95
1995-05-24,59.13,59.88,58.13,59.13,1226600,18.14
1995-05-23,58.75,59.25,58.50,59.25,1097400,18.18
1995-05-22,58.00,58.88,57.88,58.75,1473200,18.02
1995-05-19,57.00,58.38,57.00,57.75,2637800,17.72
1995-05-18,59.75,60.00,57.63,57.88,1811000,17.76
1995-05-17,61.13,61.25,59.38,60.25,1799400,18.48
1995-05-16,61.38,61.50,61.19,61.50,1206400,18.87
1995-05-15,61.13,61.63,61.13,61.38,977400,18.83
1995-05-12,61.63,62.13,61.63,61.63,1301600,18.76
1995-05-11,61.38,61.75,61.25,61.75,2467200,18.80
1995-05-10,60.00,62.00,59.88,61.63,4361600,18.76
1995-05-09,60.00,60.00,59.13,59.50,1448400,18.11
1995-05-08,60.25,60.25,59.38,59.50,1298200,18.11
1995-05-05,60.38,60.38,59.50,60.00,882600,18.27
1995-05-04,60.00,60.75,59.50,60.13,1261000,18.31
1995-05-03,59.75,59.88,59.38,59.88,889000,18.23
1995-05-02,59.00,59.00,58.25,59.00,669000,17.96
1995-05-01,59.38,59.63,58.63,59.00,824000,17.96
1995-04-28,59.88,60.00,59.38,59.63,627400,18.15
1995-04-27,59.38,60.00,59.25,60.00,901400,18.27
1995-04-26,59.13,59.63,59.00,59.50,802600,18.11
1995-04-25,59.63,59.88,58.63,59.13,1152200,18.00
1995-04-24,60.38,60.63,59.50,60.50,1650400,18.42
